"id","room_code","room_id","kind","name","tool","status","source_path","runtime_path","prompt","negative_prompt","output_contract"
"church_of_the_drowned_interactive_layer_poor_box","R09","church_of_the_drowned","interactive_layer","Poor box","paintover","pending","art/src/backgrounds/act_i/interactive_layers/church_of_the_drowned/poorbox.psd","game/rooms/church_of_the_drowned/props/poorbox.png","Paint a separate interactive layer for Church of the Drowned on Isla Mordida: Poor box, centered near 620, 720. It must read at 1920x1080, align to the existing hotspot, and remain separable from the baked background because roles [confession_source] touch game logic. Transparent background, clean silhouette, palette-audited, no coordinate drift. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","merged into background only, moved hotspot center, decorative ambiguity, extra interactable-looking clutter, explicit sexual content, arterial red without approval","Source stays at art/src/backgrounds/act_i/interactive_layers/church_of_the_drowned/poorbox.psd; runtime export target is game/rooms/church_of_the_drowned/props/poorbox.png. Keep Godot hotspot metadata authoritative."
"church_of_the_drowned_navigation_silhouette_grey_float","R09","church_of_the_drowned","navigation_silhouette","Grey Float","paintover","pending","art/src/backgrounds/act_i/navigation_silhouettes/church_of_the_drowned/togreyfloat.psd","game/rooms/church_of_the_drowned/background/church_of_the_drowned_bg.png","Paint navigation readability for Church of the Drowned on Isla Mordida exit: Grey Float, near 1700, 730. Preserve existing Godot exit metadata and make the destination silhouette legible without adding a separate puzzle object. Integrate into the room paintover and keep walk-band readability intact. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","new route, moved exit, blocked walk band, clickable-looking non-exit clutter, full generated background, explicit sexual content","Paintover source note at art/src/backgrounds/act_i/navigation_silhouettes/church_of_the_drowned/togreyfloat.psd; final visibility is in game/rooms/church_of_the_drowned/background/church_of_the_drowned_bg.png. Regenerate hotspot map if coordinates change."
"church_of_the_drowned_navigation_silhouette_salt_market","R09","church_of_the_drowned","navigation_silhouette","Salt Market","paintover","pending","art/src/backgrounds/act_i/navigation_silhouettes/church_of_the_drowned/tosaltmarket.psd","game/rooms/church_of_the_drowned/background/church_of_the_drowned_bg.png","Paint navigation readability for Church of the Drowned on Isla Mordida exit: Salt Market, near 180, 740. Preserve existing Godot exit metadata and make the destination silhouette legible without adding a separate puzzle object. Integrate into the room paintover and keep walk-band readability intact. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","new route, moved exit, blocked walk band, clickable-looking non-exit clutter, full generated background, explicit sexual content","Paintover source note at art/src/backgrounds/act_i/navigation_silhouettes/church_of_the_drowned/tosaltmarket.psd; final visibility is in game/rooms/church_of_the_drowned/background/church_of_the_drowned_bg.png. Regenerate hotspot map if coordinates change."
"grey_float_meshy_source_model_barge_wall_ribs","R10","grey_float","meshy_source_model","barge wall ribs","Meshy","pending","art/src/backgrounds/act_i/source_models/grey_float/barge_wall_ribs.glb","","Create a single reusable 3D source prop for The Grey Float on Isla Mordida: barge wall ribs. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/grey_float/barge_wall_ribs.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"grey_float_meshy_source_model_steam_screen_partitions","R10","grey_float","meshy_source_model","steam-screen partitions","Meshy","pending","art/src/backgrounds/act_i/source_models/grey_float/steam_screen_partitions.glb","","Create a single reusable 3D source prop for The Grey Float on Isla Mordida: steam-screen partitions. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/grey_float/steam_screen_partitions.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"grey_float_meshy_source_model_lamp_clusters","R10","grey_float","meshy_source_model","lamp clusters","Meshy","pending","art/src/backgrounds/act_i/source_models/grey_float/lamp_clusters.glb","","Create a single reusable 3D source prop for The Grey Float on Isla Mordida: lamp clusters. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/grey_float/lamp_clusters.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"grey_float_meshy_source_model_bathhouse_railings","R10","grey_float","meshy_source_model","bathhouse railings","Meshy","pending","art/src/backgrounds/act_i/source_models/grey_float/bathhouse_railings.glb","","Create a single reusable 3D source prop for The Grey Float on Isla Mordida: bathhouse railings. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/grey_float/bathhouse_railings.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"grey_float_generated_reference_steam_density","R10","grey_float","generated_reference","steam density","imagegen","pending","docs/art/reference/act_i/grey_float/steam_density.png","","Reference image only for The Grey Float on Isla Mordida: steam density. Produce a mood/texture/silhouette reference board for an ink-and-wash noir point-and-click background. Keep it non-final and non-layout-authoritative. Emphasize material, edge breakup, lighting feel, and palette-safe dressing ideas. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","finished game background, full room plate, new hotspot layout, text UI, readable signage that must become canon, explicit sexual content, arterial red, photorealism","Save reference image to docs/art/reference/act_i/grey_float/steam_density.png. Use only as paintover reference; do not import directly as a final background plate."
"grey_float_generated_reference_warm_silhouette_privacy_shapes","R10","grey_float","generated_reference","warm silhouette privacy shapes","imagegen","pending","docs/art/reference/act_i/grey_float/warm_silhouette_privacy_shapes.png","","Reference image only for The Grey Float on Isla Mordida: warm silhouette privacy shapes. Produce a mood/texture/silhouette reference board for an ink-and-wash noir point-and-click background. Keep it non-final and non-layout-authoritative. Emphasize material, edge breakup, lighting feel, and palette-safe dressing ideas. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","finished game background, full room plate, new hotspot layout, text UI, readable signage that must become canon, explicit sexual content, arterial red, photorealism","Save reference image to docs/art/reference/act_i/grey_float/warm_silhouette_privacy_shapes.png. Use only as paintover reference; do not import directly as a final background plate."
"grey_float_generated_reference_non_explicit_labor_staging","R10","grey_float","generated_reference","non-explicit labor staging","imagegen","pending","docs/art/reference/act_i/grey_float/non_explicit_labor_staging.png","","Reference image only for The Grey Float on Isla Mordida: non-explicit labor staging. Produce a mood/texture/silhouette reference board for an ink-and-wash noir point-and-click background. Keep it non-final and non-layout-authoritative. Emphasize material, edge breakup, lighting feel, and palette-safe dressing ideas. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","finished game background, full room plate, new hotspot layout, text UI, readable signage that must become canon, explicit sexual content, arterial red, photorealism","Save reference image to docs/art/reference/act_i/grey_float/non_explicit_labor_staging.png. Use only as paintover reference; do not import directly as a final background plate."
"grey_float_generated_reference_amber_trap_mood","R10","grey_float","generated_reference","amber trap mood","imagegen","pending","docs/art/reference/act_i/grey_float/amber_trap_mood.png","","Reference image only for The Grey Float on Isla Mordida: amber trap mood. Produce a mood/texture/silhouette reference board for an ink-and-wash noir point-and-click background. Keep it non-final and non-layout-authoritative. Emphasize material, edge breakup, lighting feel, and palette-safe dressing ideas. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","finished game background, full room plate, new hotspot layout, text UI, readable signage that must become canon, explicit sexual content, arterial red, photorealism","Save reference image to docs/art/reference/act_i/grey_float/amber_trap_mood.png. Use only as paintover reference; do not import directly as a final background plate."
"grey_float_interactive_layer_bilge_regulator","R10","grey_float","interactive_layer","Bilge regulator","paintover","pending","art/src/backgrounds/act_i/interactive_layers/grey_float/bilgeregulator.psd","game/rooms/grey_float/props/bilgeregulator.png","Paint a separate interactive layer for The Grey Float on Isla Mordida: Bilge regulator, centered near 900, 700. It must read at 1920x1080, align to the existing hotspot, and remain separable from the baked background because roles [blocked_feedback, item_reward, gated] touch game logic. Transparent background, clean silhouette, palette-audited, no coordinate drift. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","merged into background only, moved hotspot center, decorative ambiguity, extra interactable-looking clutter, explicit sexual content, arterial red without approval","Source stays at art/src/backgrounds/act_i/interactive_layers/grey_float/bilgeregulator.psd; runtime export target is game/rooms/grey_float/props/bilgeregulator.png. Keep Godot hotspot metadata authoritative."
"grey_float_interactive_layer_staff_corner","R10","grey_float","interactive_layer","Staff corner","paintover","pending","art/src/backgrounds/act_i/interactive_layers/grey_float/staffcorner.psd","game/rooms/grey_float/props/staffcorner.png","Paint a separate interactive layer for The Grey Float on Isla Mordida: Staff corner, centered near 620, 710. It must read at 1920x1080, align to the existing hotspot, and remain separable from the baked background because roles [confession_source] touch game logic. Transparent background, clean silhouette, palette-audited, no coordinate drift. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","merged into background only, moved hotspot center, decorative ambiguity, extra interactable-looking clutter, explicit sexual content, arterial red without approval","Source stays at art/src/backgrounds/act_i/interactive_layers/grey_float/staffcorner.psd; runtime export target is game/rooms/grey_float/props/staffcorner.png. Keep Godot hotspot metadata authoritative."
"grey_float_interactive_layer_hot_pool","R10","grey_float","interactive_layer","Hot pool","paintover","pending","art/src/backgrounds/act_i/interactive_layers/grey_float/hotpool.psd","game/rooms/grey_float/props/hotpool.png","Paint a separate interactive layer for The Grey Float on Isla Mordida: Hot pool, centered near 1220, 720. It must read at 1920x1080, align to the existing hotspot, and remain separable from the baked background because roles [blocked_feedback, gated] touch game logic. Transparent background, clean silhouette, palette-audited, no coordinate drift. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","merged into background only, moved hotspot center, decorative ambiguity, extra interactable-looking clutter, explicit sexual content, arterial red without approval","Source stays at art/src/backgrounds/act_i/interactive_layers/grey_float/hotpool.psd; runtime export target is game/rooms/grey_float/props/hotpool.png. Keep Godot hotspot metadata authoritative."
"grey_float_navigation_silhouette_harbormaster","R10","grey_float","navigation_silhouette","Harbormaster","paintover","pending","art/src/backgrounds/act_i/navigation_silhouettes/grey_float/toharbormaster.psd","game/rooms/grey_float/background/grey_float_bg.png","Paint navigation readability for The Grey Float on Isla Mordida exit: Harbormaster, near 1700, 730. Preserve existing Godot exit metadata and make the destination silhouette legible without adding a separate puzzle object. Integrate into the room paintover and keep walk-band readability intact. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","new route, moved exit, blocked walk band, clickable-looking non-exit clutter, full generated background, explicit sexual content","Paintover source note at art/src/backgrounds/act_i/navigation_silhouettes/grey_float/toharbormaster.psd; final visibility is in game/rooms/grey_float/background/grey_float_bg.png. Regenerate hotspot map if coordinates change."
"grey_float_navigation_silhouette_church","R10","grey_float","navigation_silhouette","Church","paintover","pending","art/src/backgrounds/act_i/navigation_silhouettes/grey_float/tochurch.psd","game/rooms/grey_float/background/grey_float_bg.png","Paint navigation readability for The Grey Float on Isla Mordida exit: Church, near 180, 740. Preserve existing Godot exit metadata and make the destination silhouette legible without adding a separate puzzle object. Integrate into the room paintover and keep walk-band readability intact. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","new route, moved exit, blocked walk band, clickable-looking non-exit clutter, full generated background, explicit sexual content","Paintover source note at art/src/backgrounds/act_i/navigation_silhouettes/grey_float/tochurch.psd; final visibility is in game/rooms/grey_float/background/grey_float_bg.png. Regenerate hotspot map if coordinates change."
"harbormaster_office_meshy_source_model_office_desk","R11","harbormaster_office","meshy_source_model","office desk","Meshy","pending","art/src/backgrounds/act_i/source_models/harbormaster_office/office_desk.glb","","Create a single reusable 3D source prop for Harbormaster's Office on Isla Mordida: office desk. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/harbormaster_office/office_desk.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"harbormaster_office_meshy_source_model_filing_wall","R11","harbormaster_office","meshy_source_model","filing wall","Meshy","pending","art/src/backgrounds/act_i/source_models/harbormaster_office/filing_wall.glb","","Create a single reusable 3D source prop for Harbormaster's Office on Isla Mordida: filing wall. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/harbormaster_office/filing_wall.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"harbormaster_office_meshy_source_model_checklist_board","R11","harbormaster_office","meshy_source_model","checklist board","Meshy","pending","art/src/backgrounds/act_i/source_models/harbormaster_office/checklist_board.glb","","Create a single reusable 3D source prop for Harbormaster's Office on Isla Mordida: checklist board. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/harbormaster_office/checklist_board.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"harbormaster_office_meshy_source_model_frosted_glass_door","R11","harbormaster_office","meshy_source_model","frosted glass door","Meshy","pending","art/src/backgrounds/act_i/source_models/harbormaster_office/frosted_glass_door.glb","","Create a single reusable 3D source prop for Harbormaster's Office on Isla Mordida: frosted glass door. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/harbormaster_office/frosted_glass_door.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"harbormaster_office_generated_reference_grime_texture","R11","harbormaster_office","generated_reference","grime texture","imagegen","pending","docs/art/reference/act_i/harbormaster_office/grime_texture.png","","Reference image only for Harbormaster's Office on Isla Mordida: grime texture. Produce a mood/texture/silhouette reference board for an ink-and-wash noir point-and-click background. Keep it non-final and non-layout-authoritative. Emphasize material, edge breakup, lighting feel, and palette-safe dressing ideas. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","finished game background, full room plate, new hotspot layout, text UI, readable signage that must become canon, explicit sexual content, arterial red, photorealism","Save reference image to docs/art/reference/act_i/harbormaster_office/grime_texture.png. Use only as paintover reference; do not import directly as a final background plate."
"harbormaster_office_generated_reference_ink_wash_edge_breakup","R11","harbormaster_office","generated_reference","ink-wash edge breakup","imagegen","pending","docs/art/reference/act_i/harbormaster_office/ink_wash_edge_breakup.png","","Reference image only for Harbormaster's Office on Isla Mordida: ink-wash edge breakup. Produce a mood/texture/silhouette reference board for an ink-and-wash noir point-and-click background. Keep it non-final and non-layout-authoritative. Emphasize material, edge breakup, lighting feel, and palette-safe dressing ideas. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","finished game background, full room plate, new hotspot layout, text UI, readable signage that must become canon, explicit sexual content, arterial red, photorealism","Save reference image to docs/art/reference/act_i/harbormaster_office/ink_wash_edge_breakup.png. Use only as paintover reference; do not import directly as a final background plate."
"harbormaster_office_generated_reference_palette_safe_mood_reference","R11","harbormaster_office","generated_reference","palette-safe mood reference","imagegen","pending","docs/art/reference/act_i/harbormaster_office/palette_safe_mood_reference.png","","Reference image only for Harbormaster's Office on Isla Mordida: palette-safe mood reference. Produce a mood/texture/silhouette reference board for an ink-and-wash noir point-and-click background. Keep it non-final and non-layout-authoritative. Emphasize material, edge breakup, lighting feel, and palette-safe dressing ideas. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","finished game background, full room plate, new hotspot layout, text UI, readable signage that must become canon, explicit sexual content, arterial red, photorealism","Save reference image to docs/art/reference/act_i/harbormaster_office/palette_safe_mood_reference.png. Use only as paintover reference; do not import directly as a final background plate."
"harbormaster_office_generated_reference_non_clickable_dressing_silhouettes","R11","harbormaster_office","generated_reference","non-clickable dressing silhouettes","imagegen","pending","docs/art/reference/act_i/harbormaster_office/non_clickable_dressing_silhouettes.png","","Reference image only for Harbormaster's Office on Isla Mordida: non-clickable dressing silhouettes. Produce a mood/texture/silhouette reference board for an ink-and-wash noir point-and-click background. Keep it non-final and non-layout-authoritative. Emphasize material, edge breakup, lighting feel, and palette-safe dressing ideas. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","finished game background, full room plate, new hotspot layout, text UI, readable signage that must become canon, explicit sexual content, arterial red, photorealism","Save reference image to docs/art/reference/act_i/harbormaster_office/non_clickable_dressing_silhouettes.png. Use only as paintover reference; do not import directly as a final background plate."
"harbormaster_office_interactive_layer_checklist_clerk","R11","harbormaster_office","interactive_layer","Checklist clerk","paintover","pending","art/src/backgrounds/act_i/interactive_layers/harbormaster_office/checklistclerk.psd","game/rooms/harbormaster_office/props/checklistclerk.png","Paint a separate interactive layer for Harbormaster's Office on Isla Mordida: Checklist clerk, centered near 960, 700. It must read at 1920x1080, align to the existing hotspot, and remain separable from the baked background because roles [blocked_feedback, gated] touch game logic. Transparent background, clean silhouette, palette-audited, no coordinate drift. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","merged into background only, moved hotspot center, decorative ambiguity, extra interactable-looking clutter, explicit sexual content, arterial red without approval","Source stays at art/src/backgrounds/act_i/interactive_layers/harbormaster_office/checklistclerk.psd; runtime export target is game/rooms/harbormaster_office/props/checklistclerk.png. Keep Godot hotspot metadata authoritative."
"harbormaster_office_navigation_silhouette_sabine","R11","harbormaster_office","navigation_silhouette","Sabine","paintover","pending","art/src/backgrounds/act_i/navigation_silhouettes/harbormaster_office/tosabine.psd","game/rooms/harbormaster_office/background/harbormaster_office_bg.png","Paint navigation readability for Harbormaster's Office on Isla Mordida exit: Sabine, near 1700, 730. Preserve existing Godot exit metadata and make the destination silhouette legible without adding a separate puzzle object. Integrate into the room paintover and keep walk-band readability intact. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","new route, moved exit, blocked walk band, clickable-looking non-exit clutter, full generated background, explicit sexual content","Paintover source note at art/src/backgrounds/act_i/navigation_silhouettes/harbormaster_office/tosabine.psd; final visibility is in game/rooms/harbormaster_office/background/harbormaster_office_bg.png. Regenerate hotspot map if coordinates change."
"harbormaster_office_navigation_silhouette_grey_float","R11","harbormaster_office","navigation_silhouette","Grey Float","paintover","pending","art/src/backgrounds/act_i/navigation_silhouettes/harbormaster_office/togreyfloat.psd","game/rooms/harbormaster_office/background/harbormaster_office_bg.png","Paint navigation readability for Harbormaster's Office on Isla Mordida exit: Grey Float, near 180, 740. Preserve existing Godot exit metadata and make the destination silhouette legible without adding a separate puzzle object. Integrate into the room paintover and keep walk-band readability intact. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","new route, moved exit, blocked walk band, clickable-looking non-exit clutter, full generated background, explicit sexual content","Paintover source note at art/src/backgrounds/act_i/navigation_silhouettes/harbormaster_office/togreyfloat.psd; final visibility is in game/rooms/harbormaster_office/background/harbormaster_office_bg.png. Regenerate hotspot map if coordinates change."
"sabine_office_meshy_source_model_sabine_desk","R12","sabine_office","meshy_source_model","Sabine desk","Meshy","pending","art/src/backgrounds/act_i/source_models/sabine_office/sabine_desk.glb","","Create a single reusable 3D source prop for Sabine's Office on Isla Mordida: Sabine desk. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/sabine_office/sabine_desk.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"sabine_office_meshy_source_model_window_frame","R12","sabine_office","meshy_source_model","window frame","Meshy","pending","art/src/backgrounds/act_i/source_models/sabine_office/window_frame.glb","","Create a single reusable 3D source prop for Sabine's Office on Isla Mordida: window frame. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/sabine_office/window_frame.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"sabine_office_meshy_source_model_persian_rug_plane","R12","sabine_office","meshy_source_model","Persian rug plane","Meshy","pending","art/src/backgrounds/act_i/source_models/sabine_office/persian_rug_plane.glb","","Create a single reusable 3D source prop for Sabine's Office on Isla Mordida: Persian rug plane. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/sabine_office/persian_rug_plane.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
